id,source,team,category,updated_at,content
ticket_policy_d56eba13d3d3b079,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[일반] KT 일반예매 9월 13일 일요일 오후 4시 (9/20 두산전) 두산 vs KT (9/20) 오픈: 9월 13일 일요일 오후 예매처: 티켓링크 / WIZ APP
ticket_policy_2baa828422a167df,https://yagu.today/calendar/2026/9,삼성,ticket_policy,2026-09-05 03:01:02,"[선예매] 삼성 선예매 (블루 멤버십) 9월 14일 월요일 오전 11시 (9/22) NC vs 삼성 (9/22) 오픈: 9월 14일 월요일 오전 최대 4매 예매처: 구단 홈페이지 (블루 멤버십) 블루 멤버십 전용 (구단 홈페이지). 골드: 전좌석(특화좌석 제외, 3루내야석 보장) / 실버: SKY중앙, 블루존, 상하단 지정석, 외야지정석 (블루존 70%)"
ticket_policy_21fc1793533b9279,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 푸리 선예매 9월 14일 월요일 오전 11시 (9/20 키움전) 키움 vs SSG (9/20) 오픈: 9월 14일 월요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_42b26d8b480afc1c,https://yagu.today/calendar/2026/9,롯데,ticket_policy,2026-09-05 03:01:02,[선예매] 롯데 선예매 (시즌권) 9월 15일 화요일 오전 10시 (9/29 키움전) 키움 vs 롯데 (9/29) 오픈: 9월 15일 화요일 오전 최대 2매 예매처: 롯데 자이언츠 앱/웹
ticket_policy_42b26d8b480afc1c,https://yagu.today/calendar/2026/9,롯데,ticket_policy,2026-09-05 03:01:02,[선예매] 롯데 선예매 (멤버십) 9월 15일 화요일 오전 10시 (9/29 키움전) 키움 vs 롯데 (9/29) 오픈: 9월 15일 화요일 오전 최대 2매 예매처: 롯데 자이언츠 앱/웹
ticket_policy_8d7a290ab95e2ae7,https://yagu.today/calendar/2026/9,삼성,ticket_policy,2026-09-05 03:01:02,[일반] 삼성 일반예매 9월 15일 화요일 오전 11시 (9/22) NC vs 삼성 (9/22) 오픈: 9월 15일 화요일 오전 최대 6매 예매처: 티켓링크
ticket_policy_8ce5e0107d6d1bd1,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,[일반] SSG 일반예매 (프렌즈) 9월 15일 화요일 오전 11시 (9/20 키움전) 키움 vs SSG (9/20) 오픈: 9월 15일 화요일 오전 최대 6매 예매처: 쓱닷컴 앱/웹 스타벅스 게이트 이용 가능
ticket_policy_e438f3f77b17558c,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 랜디 선예매 9월 15일 화요일 오전 11시 (9/22 KT전) KT vs SSG (9/22) 오픈: 9월 15일 화요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장"
ticket_policy_e438f3f77b17558c,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 베티 선예매 9월 15일 화요일 오전 11시 (9/22 KT전) KT vs SSG (9/22) 오픈: 9월 15일 화요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_70b629b39c817c66,https://yagu.today/calendar/2026/9,키움,ticket_policy,2026-09-05 03:01:02,[선예매] 키움 시즌권 선예매 9월 15일 화요일 오전 11시 (9/22 두산전) 두산 vs 키움 (9/22) 오픈: 9월 15일 화요일 오전 최대 4매 예매처: 놀티켓
ticket_policy_80128b18a89da63d,https://yagu.today/calendar/2026/9,한화,ticket_policy,2026-09-05 03:01:02,[일반] 한화 일반예매 9월 15일 화요일 오전 11시 (9/22 롯데전) 롯데 vs 한화 (9/22) 오픈: 9월 15일 화요일 오전 최대 4매 예매처: 한화이글스 홈페이지 / 티켓링크 앱
ticket_policy_a619121db54e99db,https://yagu.today/calendar/2026/9,키움,ticket_policy,2026-09-05 03:01:02,[선예매] 키움 멤버십 9월 15일 화요일 오후 12시 (9/22 두산전) 두산 vs 키움 (9/22) 오픈: 9월 15일 화요일 오후 최대 2매 예매처: 놀티켓
ticket_policy_6bc6a608877d1139,https://yagu.today/calendar/2026/9,키움,ticket_policy,2026-09-05 03:01:02,[일반] 키움 일반예매 9월 15일 화요일 오후 2시 (9/22 두산전) 두산 vs 키움 (9/22) 오픈: 9월 15일 화요일 오후 예매처: 놀티켓
ticket_policy_ce645a5f0370536c,https://yagu.today/calendar/2026/9,LG,ticket_policy,2026-09-05 03:01:02,[선예매] LG 선선예매 (장기회원) 9월 15일 화요일 오후 2시 (9/24 롯데전) 롯데 vs LG (9/24) 오픈: 9월 15일 화요일 오후 최대 4매 예매처: 구단 홈페이지 1루 오렌지 불가
ticket_policy_f655541edb9ed62d,https://yagu.today/calendar/2026/9,롯데,ticket_policy,2026-09-05 03:01:02,[일반] 롯데 일반예매 9월 15일 화요일 오후 2시 (9/29 키움전) 키움 vs 롯데 (9/29) 오픈: 9월 15일 화요일 오후 최대 8매 예매처: 롯데 자이언츠 앱/웹 선예매 포함 합산 최대 8매. 홈개막 시리즈 한해 앱 전용 (추가 공지)
ticket_policy_b34277454495bc58,https://yagu.today/calendar/2026/9,두산,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (베어스클럽) 9월 16일 수요일 오전 10시 (9/23 KIA전) KIA vs 두산 (9/23) 오픈: 9월 16일 수요일 오전 최대 2매 예매처: 구단 홈페이지 성인 대상, 구단 홈페이지만 가능"
ticket_policy_b34277454495bc58,https://yagu.today/calendar/2026/9,두산,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (두린이클럽) 9월 16일 수요일 오전 10시 (9/23 KIA전) KIA vs 두산 (9/23) 오픈: 9월 16일 수요일 오전 최대 4매 예매처: 구단 홈페이지 어린이 대상, 구단 홈페이지만 가능"
ticket_policy_905e683d06803441,https://yagu.today/calendar/2026/9,롯데,ticket_policy,2026-09-05 03:01:02,[선예매] 롯데 선예매 (시즌권) 9월 16일 수요일 오전 10시 (9/30 키움전) 키움 vs 롯데 (9/30) 오픈: 9월 16일 수요일 오전 최대 2매 예매처: 롯데 자이언츠 앱/웹
ticket_policy_905e683d06803441,https://yagu.today/calendar/2026/9,롯데,ticket_policy,2026-09-05 03:01:02,[선예매] 롯데 선예매 (멤버십) 9월 16일 수요일 오전 10시 (9/30 키움전) 키움 vs 롯데 (9/30) 오픈: 9월 16일 수요일 오전 최대 2매 예매처: 롯데 자이언츠 앱/웹
ticket_policy_fe4bf165aedcd396,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 푸리 선예매 9월 16일 수요일 오전 11시 (9/22 KT전) KT vs SSG (9/22) 오픈: 9월 16일 수요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_4a6036a7c01b1a79,https://yagu.today/calendar/2026/9,두산,ticket_policy,2026-09-05 03:01:02,[일반] 두산 일반예매 9월 16일 수요일 오전 11시 (9/23 KIA전) KIA vs 두산 (9/23) 오픈: 9월 16일 수요일 오전 예매처: 놀티켓 / 구단 홈페이지
ticket_policy_94d910ddda8ac27c,https://yagu.today/calendar/2026/9,한화,ticket_policy,2026-09-05 03:01:02,[일반] 한화 일반예매 9월 16일 수요일 오전 11시 (9/23 롯데전) 롯데 vs 한화 (9/23) 오픈: 9월 16일 수요일 오전 최대 4매 예매처: 한화이글스 홈페이지 / 티켓링크 앱
ticket_policy_a80cacdeb95f4720,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 시즌권 선예매 9월 16일 수요일 오후 1시 (9/23 NC전) NC vs KT (9/23) 오픈: 9월 16일 수요일 오후 최대 2매 예매처: 티켓링크 / WIZ APP
ticket_policy_3f63497036cdb3ea,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,"[선예매] KT 매직회원 9월 16일 수요일 오후 2시 (9/23 NC전) NC vs KT (9/23) 오픈: 9월 16일 수요일 오후 예매처: 티켓링크 / WIZ APP 시즌 6매, 응원지정석만"
ticket_policy_3f63497036cdb3ea,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 빅또리 9월 16일 수요일 오후 2시 (9/23 NC전) NC vs KT (9/23) 오픈: 9월 16일 수요일 오후 예매처: 티켓링크 / WIZ APP 시즌 10매
ticket_policy_dc8f38d4b557e587,https://yagu.today/calendar/2026/9,LG,ticket_policy,2026-09-05 03:01:02,"[선예매] LG 선예매 9월 16일 수요일 오후 2시 (9/24 롯데전) 롯데 vs LG (9/24) 오픈: 9월 16일 수요일 오후 최대 4매 예매처: 구단 홈페이지 구단 홈페이지만. 불가: 1루 블루 109, 1루 오렌지 205, 1루 레드 203, 1루 네이비 303/308, 3루 오렌지 219~222, 3루 네이비 326~330"
ticket_policy_1bbfa27a27b79029,https://yagu.today/calendar/2026/9,롯데,ticket_policy,2026-09-05 03:01:02,[일반] 롯데 일반예매 9월 16일 수요일 오후 2시 (9/30 키움전) 키움 vs 롯데 (9/30) 오픈: 9월 16일 수요일 오후 최대 8매 예매처: 롯데 자이언츠 앱/웹 선예매 포함 합산 최대 8매. 홈개막 시리즈 한해 앱 전용 (추가 공지)
ticket_policy_ea289f9ed49467ac,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[일반] KT 일반예매 9월 16일 수요일 오후 4시 (9/23 NC전) NC vs KT (9/23) 오픈: 9월 16일 수요일 오후 예매처: 티켓링크 / WIZ APP
ticket_policy_58ff7faf697d61cb,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,[일반] SSG 일반예매 (프렌즈) 9월 17일 목요일 오전 11시 (9/22 KT전) KT vs SSG (9/22) 오픈: 9월 17일 목요일 오전 최대 6매 예매처: 쓱닷컴 앱/웹 스타벅스 게이트 이용 가능
ticket_policy_10596771ef058d4c,https://yagu.today/calendar/2026/9,LG,ticket_policy,2026-09-05 03:01:02,[일반] LG 일반예매 9월 17일 목요일 오전 11시 (9/24 롯데전) 롯데 vs LG (9/24) 오픈: 9월 17일 목요일 오전 예매처: 티켓링크 / 구단 홈페이지
ticket_policy_773a4f2a803fbbd2,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 랜디 선예매 9월 17일 목요일 오전 11시 (9/24 삼성전) 삼성 vs SSG (9/24) 오픈: 9월 17일 목요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장"
ticket_policy_773a4f2a803fbbd2,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 베티 선예매 9월 17일 목요일 오전 11시 (9/24 삼성전) 삼성 vs SSG (9/24) 오픈: 9월 17일 목요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_282fa65d7fd6b908,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 시즌권 선예매 9월 17일 목요일 오후 1시 (9/24 NC전) NC vs KT (9/24) 오픈: 9월 17일 목요일 오후 최대 2매 예매처: 티켓링크 / WIZ APP
ticket_policy_d2d0dffcb3e2e2b5,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,"[선예매] KT 매직회원 9월 17일 목요일 오후 2시 (9/24 NC전) NC vs KT (9/24) 오픈: 9월 17일 목요일 오후 예매처: 티켓링크 / WIZ APP 시즌 6매, 응원지정석만"
ticket_policy_d2d0dffcb3e2e2b5,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 빅또리 9월 17일 목요일 오후 2시 (9/24 NC전) NC vs KT (9/24) 오픈: 9월 17일 목요일 오후 예매처: 티켓링크 / WIZ APP 시즌 10매
ticket_policy_bd3f6ce2ca7f981a,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[일반] KT 일반예매 9월 17일 목요일 오후 4시 (9/24 NC전) NC vs KT (9/24) 오픈: 9월 17일 목요일 오후 예매처: 티켓링크 / WIZ APP
ticket_policy_74467330d2587a67,https://yagu.today/calendar/2026/9,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십플러스 9월 17일 목요일 오후 5시 (9/25 한화전) 한화 vs NC (9/25) 오픈: 9월 17일 목요일 오후 최대 4매 예매처: 구단 홈페이지 / 앱
ticket_policy_ecddd91cb4b0aec1,https://yagu.today/calendar/2026/9,두산,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (베어스클럽) 9월 18일 금요일 오전 10시 (9/25 롯데전) 롯데 vs 두산 (9/25) 오픈: 9월 18일 금요일 오전 최대 2매 예매처: 구단 홈페이지 성인 대상, 구단 홈페이지만 가능"
ticket_policy_ecddd91cb4b0aec1,https://yagu.today/calendar/2026/9,두산,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (두린이클럽) 9월 18일 금요일 오전 10시 (9/25 롯데전) 롯데 vs 두산 (9/25) 오픈: 9월 18일 금요일 오전 최대 4매 예매처: 구단 홈페이지 어린이 대상, 구단 홈페이지만 가능"
ticket_policy_cf9c13fb9e77f4ab,https://yagu.today/calendar/2026/9,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 시즌권 선예매 9월 18일 금요일 오전 10시 (9/26 LG전) LG vs KIA (9/26) 오픈: 9월 18일 금요일 오전 최대 2매 예매처: 타이거즈앱 앱 전용 등급별 조건 오피셜 미확정 (2026 시즌 공지 대기)
ticket_policy_a02db0b01fddefeb,https://yagu.today/calendar/2026/9,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 얼리 멤버십 9월 18일 금요일 오전 10시 30분 (9/26 LG전) LG vs KIA (9/26) 오픈: 9월 18일 금요일 오전 30분 최대 2매 예매처: 타이거즈앱 앱 전용 일반석 한정
ticket_policy_7609e6749143bfa1,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 푸리 선예매 9월 18일 금요일 오전 11시 (9/24 삼성전) 삼성 vs SSG (9/24) 오픈: 9월 18일 금요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_b54cb34242cdc70c,https://yagu.today/calendar/2026/9,NC,ticket_policy,2026-09-05 03:01:02,[일반] NC 일반예매 9월 18일 금요일 오전 11시 (9/25 한화전) 한화 vs NC (9/25) 오픈: 9월 18일 금요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱
ticket_policy_b54cb34242cdc70c,https://yagu.today/calendar/2026/9,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십 9월 18일 금요일 오전 11시 (9/25 한화전) 한화 vs NC (9/25) 오픈: 9월 18일 금요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱
ticket_policy_7609e6749143bfa1,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 랜디 선예매 9월 18일 금요일 오전 11시 (9/25 삼성전) 삼성 vs SSG (9/25) 오픈: 9월 18일 금요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장"
ticket_policy_7609e6749143bfa1,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 베티 선예매 9월 18일 금요일 오전 11시 (9/25 삼성전) 삼성 vs SSG (9/25) 오픈: 9월 18일 금요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_31ecfbc9a2765aab,https://yagu.today/calendar/2026/9,두산,ticket_policy,2026-09-05 03:01:02,[일반] 두산 일반예매 9월 18일 금요일 오전 11시 (9/25 롯데전) 롯데 vs 두산 (9/25) 오픈: 9월 18일 금요일 오전 예매처: 놀티켓 / 구단 홈페이지
ticket_policy_2d102e79530c989e,https://yagu.today/calendar/2026/9,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십플러스 9월 18일 금요일 오후 5시 (9/26 한화전) 한화 vs NC (9/26) 오픈: 9월 18일 금요일 오후 최대 4매 예매처: 구단 홈페이지 / 앱
ticket_policy_13056c14bbf27084,https://yagu.today/calendar/2026/9,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 시즌권 선예매 9월 19일 토요일 오전 10시 (9/27 LG전) LG vs KIA (9/27) 오픈: 9월 19일 토요일 오전 최대 2매 예매처: 타이거즈앱 앱 전용 등급별 조건 오피셜 미확정 (2026 시즌 공지 대기)
ticket_policy_7e9f16af6d1a1e4a,https://yagu.today/calendar/2026/9,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 얼리 멤버십 9월 19일 토요일 오전 10시 30분 (9/27 LG전) LG vs KIA (9/27) 오픈: 9월 19일 토요일 오전 30분 최대 2매 예매처: 타이거즈앱 앱 전용 일반석 한정
ticket_policy_ec377585357dd01d,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,[일반] SSG 일반예매 (프렌즈) 9월 19일 토요일 오전 11시 (9/24 삼성전) 삼성 vs SSG (9/24) 오픈: 9월 19일 토요일 오전 최대 6매 예매처: 쓱닷컴 앱/웹 스타벅스 게이트 이용 가능
ticket_policy_ec377585357dd01d,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 푸리 선예매 9월 19일 토요일 오전 11시 (9/25 삼성전) 삼성 vs SSG (9/25) 오픈: 9월 19일 토요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_96a90fb0f07d7b9c,https://yagu.today/calendar/2026/9,KIA,ticket_policy,2026-09-05 03:01:02,"[일반] KIA 일반예매 9월 19일 토요일 오전 11시 (9/26 LG전) LG vs KIA (9/26) 오픈: 9월 19일 토요일 오전 최대 8매 예매처: 티켓링크 / 타이거즈앱 앱/티켓링크앱=특별석 포함, PC 티켓링크=일반석만"
ticket_policy_744e92dd003d3f43,https://yagu.today/calendar/2026/9,NC,ticket_policy,2026-09-05 03:01:02,[일반] NC 일반예매 9월 19일 토요일 오전 11시 (9/26 한화전) 한화 vs NC (9/26) 오픈: 9월 19일 토요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱
ticket_policy_744e92dd003d3f43,https://yagu.today/calendar/2026/9,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십 9월 19일 토요일 오전 11시 (9/26 한화전) 한화 vs NC (9/26) 오픈: 9월 19일 토요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱
ticket_policy_93629ae20b9101ca,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 시즌권 선예매 9월 19일 토요일 오후 1시 (9/26 키움전) 키움 vs KT (9/26) 오픈: 9월 19일 토요일 오후 최대 2매 예매처: 티켓링크 / WIZ APP
ticket_policy_459e6155df27b141,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,"[선예매] KT 매직회원 9월 19일 토요일 오후 2시 (9/26 키움전) 키움 vs KT (9/26) 오픈: 9월 19일 토요일 오후 예매처: 티켓링크 / WIZ APP 시즌 6매, 응원지정석만"
ticket_policy_459e6155df27b141,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 빅또리 9월 19일 토요일 오후 2시 (9/26 키움전) 키움 vs KT (9/26) 오픈: 9월 19일 토요일 오후 예매처: 티켓링크 / WIZ APP 시즌 10매
ticket_policy_d20241a40e5f9db1,https://yagu.today/calendar/2026/9,KT,ticket_policy,2026-09-05 03:01:02,[일반] KT 일반예매 9월 19일 토요일 오후 4시 (9/26 키움전) 키움 vs KT (9/26) 오픈: 9월 19일 토요일 오후 예매처: 티켓링크 / WIZ APP
ticket_policy_68e18ff841533d3d,https://yagu.today/calendar/2026/9,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십플러스 9월 19일 토요일 오후 5시 (9/27 키움전) 키움 vs NC (9/27) 오픈: 9월 19일 토요일 오후 최대 4매 예매처: 구단 홈페이지 / 앱
ticket_policy_a2a99b98c13c01fd,https://yagu.today/calendar/2026/9,두산,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (베어스클럽) 9월 20일 일요일 오전 10시 (9/27 KT전) KT vs 두산 (9/27) 오픈: 9월 20일 일요일 오전 최대 2매 예매처: 구단 홈페이지 성인 대상, 구단 홈페이지만 가능"
ticket_policy_a2a99b98c13c01fd,https://yagu.today/calendar/2026/9,두산,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (두린이클럽) 9월 20일 일요일 오전 10시 (9/27 KT전) KT vs 두산 (9/27) 오픈: 9월 20일 일요일 오전 최대 4매 예매처: 구단 홈페이지 어린이 대상, 구단 홈페이지만 가능"
ticket_policy_c4c794b9b20ee09b,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,[일반] SSG 일반예매 (프렌즈) 9월 20일 일요일 오전 11시 (9/25 삼성전) 삼성 vs SSG (9/25) 오픈: 9월 20일 일요일 오전 최대 6매 예매처: 쓱닷컴 앱/웹 스타벅스 게이트 이용 가능
ticket_policy_219c8396f45c239f,https://yagu.today/calendar/2026/9,KIA,ticket_policy,2026-09-05 03:01:02,"[일반] KIA 일반예매 9월 20일 일요일 오전 11시 (9/27 LG전) LG vs KIA (9/27) 오픈: 9월 20일 일요일 오전 최대 8매 예매처: 티켓링크 / 타이거즈앱 앱/티켓링크앱=특별석 포함, PC 티켓링크=일반석만"
ticket_policy_23707ba6a937b9ad,https://yagu.today/calendar/2026/9,NC,ticket_policy,2026-09-05 03:01:02,[일반] NC 일반예매 9월 20일 일요일 오전 11시 (9/27 키움전) 키움 vs NC (9/27) 오픈: 9월 20일 일요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱
ticket_policy_23707ba6a937b9ad,https://yagu.today/calendar/2026/9,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십 9월 20일 일요일 오전 11시 (9/27 키움전) 키움 vs NC (9/27) 오픈: 9월 20일 일요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱
ticket_policy_a20a130aefa604ac,https://yagu.today/calendar/2026/9,두산,ticket_policy,2026-09-05 03:01:02,[일반] 두산 일반예매 9월 20일 일요일 오전 11시 (9/27 KT전) KT vs 두산 (9/27) 오픈: 9월 20일 일요일 오전 예매처: 놀티켓 / 구단 홈페이지
ticket_policy_59346cfae0b0bc8c,https://yagu.today/calendar/2026/9,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 시즌권 선예매 9월 21일 월요일 오전 10시 (9/29 KT전) KT vs KIA (9/29) 오픈: 9월 21일 월요일 오전 최대 2매 예매처: 타이거즈앱 앱 전용 등급별 조건 오피셜 미확정 (2026 시즌 공지 대기)
ticket_policy_03b5c4199ef4f020,https://yagu.today/calendar/2026/9,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 얼리 멤버십 9월 21일 월요일 오전 10시 30분 (9/29 KT전) KT vs KIA (9/29) 오픈: 9월 21일 월요일 오전 30분 최대 2매 예매처: 타이거즈앱 앱 전용 일반석 한정
ticket_policy_afaa2cc6407ea64c,https://yagu.today/calendar/2026/9,삼성,ticket_policy,2026-09-05 03:01:02,"[선예매] 삼성 선예매 (블루 멤버십) 9월 21일 월요일 오전 11시 (9/29~5) 한화/두산 vs 삼성 (9/29) 오픈: 9월 21일 월요일 오전 최대 4매 예매처: 구단 홈페이지 (블루 멤버십) 블루 멤버십 전용 (구단 홈페이지). 골드: 전좌석(특화좌석 제외, 3루내야석 보장) / 실버: SKY중앙, 블루존, 상하단 지정석, 외야지정석 (블루존 70%)"
ticket_policy_e401d92fbdfdc3a9,https://yagu.today/calendar/2026/9,두산,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (베어스클럽) 9월 22일 화요일 오전 10시 (9/29 NC전) NC vs 두산 (9/29) 오픈: 9월 22일 화요일 오전 최대 2매 예매처: 구단 홈페이지 성인 대상, 구단 홈페이지만 가능"
ticket_policy_e401d92fbdfdc3a9,https://yagu.today/calendar/2026/9,두산,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (두린이클럽) 9월 22일 화요일 오전 10시 (9/29 NC전) NC vs 두산 (9/29) 오픈: 9월 22일 화요일 오전 최대 4매 예매처: 구단 홈페이지 어린이 대상, 구단 홈페이지만 가능"
ticket_policy_056d871df9a8bc63,https://yagu.today/calendar/2026/9,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 시즌권 선예매 9월 22일 화요일 오전 10시 (9/30 KT전) KT vs KIA (9/30) 오픈: 9월 22일 화요일 오전 최대 2매 예매처: 타이거즈앱 앱 전용 등급별 조건 오피셜 미확정 (2026 시즌 공지 대기)
ticket_policy_3152db541284c9c4,https://yagu.today/calendar/2026/9,롯데,ticket_policy,2026-09-05 03:01:02,[선예매] 롯데 선예매 (시즌권) 9월 22일 화요일 오전 10시 (10/6 두산전) 두산 vs 롯데 (10/6) 오픈: 9월 22일 화요일 오전 최대 2매 예매처: 롯데 자이언츠 앱/웹
ticket_policy_3152db541284c9c4,https://yagu.today/calendar/2026/9,롯데,ticket_policy,2026-09-05 03:01:02,[선예매] 롯데 선예매 (멤버십) 9월 22일 화요일 오전 10시 (10/6 두산전) 두산 vs 롯데 (10/6) 오픈: 9월 22일 화요일 오전 최대 2매 예매처: 롯데 자이언츠 앱/웹
ticket_policy_bdc8668a5a7a3115,https://yagu.today/calendar/2026/9,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 얼리 멤버십 9월 22일 화요일 오전 10시 30분 (9/30 KT전) KT vs KIA (9/30) 오픈: 9월 22일 화요일 오전 30분 최대 2매 예매처: 타이거즈앱 앱 전용 일반석 한정
ticket_policy_de8ec1cd1c500fc8,https://yagu.today/calendar/2026/9,삼성,ticket_policy,2026-09-05 03:01:02,[일반] 삼성 일반예매 9월 22일 화요일 오전 11시 (9/29~5) 한화/두산 vs 삼성 (9/29) 오픈: 9월 22일 화요일 오전 최대 6매 예매처: 티켓링크
ticket_policy_21b9179fb85c8a9a,https://yagu.today/calendar/2026/9,KIA,ticket_policy,2026-09-05 03:01:02,"[일반] KIA 일반예매 9월 22일 화요일 오전 11시 (9/29 KT전) KT vs KIA (9/29) 오픈: 9월 22일 화요일 오전 최대 8매 예매처: 티켓링크 / 타이거즈앱 앱/티켓링크앱=특별석 포함, PC 티켓링크=일반석만"
ticket_policy_d1b513b85e149e79,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 랜디 선예매 9월 22일 화요일 오전 11시 (9/29 LG전) LG vs SSG (9/29) 오픈: 9월 22일 화요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장"
ticket_policy_d1b513b85e149e79,https://yagu.today/calendar/2026/9,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 베티 선예매 9월 22일 화요일 오전 11시 (9/29 LG전) LG vs SSG (9/29) 오픈: 9월 22일 화요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
