id,raw_id,source,team,team_code,category,updated_at,content,status,evidence_type,parse_status,policy_type,policy_name,policy_subtype,open_date,open_ampm,open_time,game_date_mmdd,opponent_name_raw,away_team_name_raw,home_team_name_raw,away_team_code,home_team_code,max_tickets,booking_channel_and_condition
ticket_policy_46145a55e69340df,ticket_policy_70b629b39c817c66,https://yagu.today/calendar/2026/9,키움,KIWOOM,ticket_policy,2026-09-05 03:01:02,[선예매] 키움 시즌권 선예매 9월 15일 화요일 오전 11시 (9/22 두산전) 두산 vs 키움 (9/22) 오픈: 9월 15일 화요일 오전 최대 4매 예매처: 놀티켓,CONFIRMED,THIRD_PARTY_API,OK,선예매,키움 시즌권 선예매,,9월 15일 화요일,오전,11시,9/22,두산,두산,키움,DOOSAN,KIWOOM,4,놀티켓
ticket_policy_f2e4591174c47dd8,ticket_policy_80128b18a89da63d,https://yagu.today/calendar/2026/9,한화,HANWHA,ticket_policy,2026-09-05 03:01:02,[일반] 한화 일반예매 9월 15일 화요일 오전 11시 (9/22 롯데전) 롯데 vs 한화 (9/22) 오픈: 9월 15일 화요일 오전 최대 4매 예매처: 한화이글스 홈페이지 / 티켓링크 앱,CONFIRMED,THIRD_PARTY_API,OK,일반,한화 일반예매,,9월 15일 화요일,오전,11시,9/22,롯데,롯데,한화,LOTTE,HANWHA,4,한화이글스 홈페이지 / 티켓링크 앱
ticket_policy_29e36492c5a90086,ticket_policy_a619121db54e99db,https://yagu.today/calendar/2026/9,키움,KIWOOM,ticket_policy,2026-09-05 03:01:02,[선예매] 키움 멤버십 9월 15일 화요일 오후 12시 (9/22 두산전) 두산 vs 키움 (9/22) 오픈: 9월 15일 화요일 오후 최대 2매 예매처: 놀티켓,CONFIRMED,THIRD_PARTY_API,OK,선예매,키움 멤버십,,9월 15일 화요일,오후,12시,9/22,두산,두산,키움,DOOSAN,KIWOOM,2,놀티켓
ticket_policy_6306d5a24868f444,ticket_policy_6bc6a608877d1139,https://yagu.today/calendar/2026/9,키움,KIWOOM,ticket_policy,2026-09-05 03:01:02,[일반] 키움 일반예매 9월 15일 화요일 오후 2시 (9/22 두산전) 두산 vs 키움 (9/22) 오픈: 9월 15일 화요일 오후 예매처: 놀티켓,CONFIRMED,THIRD_PARTY_API,OK,일반,키움 일반예매,,9월 15일 화요일,오후,2시,9/22,두산,두산,키움,DOOSAN,KIWOOM,,놀티켓
ticket_policy_d402cfd634897a09,ticket_policy_ce645a5f0370536c,https://yagu.today/calendar/2026/9,LG,LG,ticket_policy,2026-09-05 03:01:02,[선예매] LG 선선예매 (장기회원) 9월 15일 화요일 오후 2시 (9/24 롯데전) 롯데 vs LG (9/24) 오픈: 9월 15일 화요일 오후 최대 4매 예매처: 구단 홈페이지 1루 오렌지 불가,CONFIRMED,THIRD_PARTY_API,OK,선예매,LG 선선예매,장기회원,9월 15일 화요일,오후,2시,9/24,롯데,롯데,LG,LOTTE,LG,4,구단 홈페이지 1루 오렌지 불가
ticket_policy_7ba34c7fdf8a98bb,ticket_policy_f655541edb9ed62d,https://yagu.today/calendar/2026/9,롯데,LOTTE,ticket_policy,2026-09-05 03:01:02,[일반] 롯데 일반예매 9월 15일 화요일 오후 2시 (9/29 키움전) 키움 vs 롯데 (9/29) 오픈: 9월 15일 화요일 오후 최대 8매 예매처: 롯데 자이언츠 앱/웹 선예매 포함 합산 최대 8매. 홈개막 시리즈 한해 앱 전용 (추가 공지),CONFIRMED,THIRD_PARTY_API,OK,일반,롯데 일반예매,,9월 15일 화요일,오후,2시,9/29,키움,키움,롯데,KIWOOM,LOTTE,8,롯데 자이언츠 앱/웹 선예매 포함 합산 최대 8매. 홈개막 시리즈 한해 앱 전용 (추가 공지)
ticket_policy_92cf1a451999d71a,ticket_policy_b34277454495bc58,https://yagu.today/calendar/2026/9,두산,DOOSAN,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (베어스클럽) 9월 16일 수요일 오전 10시 (9/23 KIA전) KIA vs 두산 (9/23) 오픈: 9월 16일 수요일 오전 최대 2매 예매처: 구단 홈페이지 성인 대상, 구단 홈페이지만 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,두산 선예매,베어스클럽,9월 16일 수요일,오전,10시,9/23,KIA,KIA,두산,KIA,DOOSAN,2,"구단 홈페이지 성인 대상, 구단 홈페이지만 가능"
ticket_policy_626eac3064a3348b,ticket_policy_b34277454495bc58,https://yagu.today/calendar/2026/9,두산,DOOSAN,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (두린이클럽) 9월 16일 수요일 오전 10시 (9/23 KIA전) KIA vs 두산 (9/23) 오픈: 9월 16일 수요일 오전 최대 4매 예매처: 구단 홈페이지 어린이 대상, 구단 홈페이지만 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,두산 선예매,두린이클럽,9월 16일 수요일,오전,10시,9/23,KIA,KIA,두산,KIA,DOOSAN,4,"구단 홈페이지 어린이 대상, 구단 홈페이지만 가능"
ticket_policy_68ca3ed8264e98c3,ticket_policy_905e683d06803441,https://yagu.today/calendar/2026/9,롯데,LOTTE,ticket_policy,2026-09-05 03:01:02,[선예매] 롯데 선예매 (시즌권) 9월 16일 수요일 오전 10시 (9/30 키움전) 키움 vs 롯데 (9/30) 오픈: 9월 16일 수요일 오전 최대 2매 예매처: 롯데 자이언츠 앱/웹,CONFIRMED,THIRD_PARTY_API,OK,선예매,롯데 선예매,시즌권,9월 16일 수요일,오전,10시,9/30,키움,키움,롯데,KIWOOM,LOTTE,2,롯데 자이언츠 앱/웹
ticket_policy_a287bc172b264354,ticket_policy_905e683d06803441,https://yagu.today/calendar/2026/9,롯데,LOTTE,ticket_policy,2026-09-05 03:01:02,[선예매] 롯데 선예매 (멤버십) 9월 16일 수요일 오전 10시 (9/30 키움전) 키움 vs 롯데 (9/30) 오픈: 9월 16일 수요일 오전 최대 2매 예매처: 롯데 자이언츠 앱/웹,CONFIRMED,THIRD_PARTY_API,OK,선예매,롯데 선예매,멤버십,9월 16일 수요일,오전,10시,9/30,키움,키움,롯데,KIWOOM,LOTTE,2,롯데 자이언츠 앱/웹
ticket_policy_75b80dedbf036cfc,ticket_policy_fe4bf165aedcd396,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 푸리 선예매 9월 16일 수요일 오전 11시 (9/22 KT전) KT vs SSG (9/22) 오픈: 9월 16일 수요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 푸리 선예매,,9월 16일 수요일,오전,11시,9/22,KT,KT,SSG,KT,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_0df21080359147de,ticket_policy_4a6036a7c01b1a79,https://yagu.today/calendar/2026/9,두산,DOOSAN,ticket_policy,2026-09-05 03:01:02,[일반] 두산 일반예매 9월 16일 수요일 오전 11시 (9/23 KIA전) KIA vs 두산 (9/23) 오픈: 9월 16일 수요일 오전 예매처: 놀티켓 / 구단 홈페이지,CONFIRMED,THIRD_PARTY_API,OK,일반,두산 일반예매,,9월 16일 수요일,오전,11시,9/23,KIA,KIA,두산,KIA,DOOSAN,,놀티켓 / 구단 홈페이지
ticket_policy_c4e13743a977d7d5,ticket_policy_94d910ddda8ac27c,https://yagu.today/calendar/2026/9,한화,HANWHA,ticket_policy,2026-09-05 03:01:02,[일반] 한화 일반예매 9월 16일 수요일 오전 11시 (9/23 롯데전) 롯데 vs 한화 (9/23) 오픈: 9월 16일 수요일 오전 최대 4매 예매처: 한화이글스 홈페이지 / 티켓링크 앱,CONFIRMED,THIRD_PARTY_API,OK,일반,한화 일반예매,,9월 16일 수요일,오전,11시,9/23,롯데,롯데,한화,LOTTE,HANWHA,4,한화이글스 홈페이지 / 티켓링크 앱
ticket_policy_c6ca0cce60917a93,ticket_policy_a80cacdeb95f4720,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 시즌권 선예매 9월 16일 수요일 오후 1시 (9/23 NC전) NC vs KT (9/23) 오픈: 9월 16일 수요일 오후 최대 2매 예매처: 티켓링크 / WIZ APP,CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 시즌권 선예매,,9월 16일 수요일,오후,1시,9/23,NC,NC,KT,NC,KT,2,티켓링크 / WIZ APP
ticket_policy_eaa420d75bda256f,ticket_policy_3f63497036cdb3ea,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,"[선예매] KT 매직회원 9월 16일 수요일 오후 2시 (9/23 NC전) NC vs KT (9/23) 오픈: 9월 16일 수요일 오후 예매처: 티켓링크 / WIZ APP 시즌 6매, 응원지정석만",CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 매직회원,,9월 16일 수요일,오후,2시,9/23,NC,NC,KT,NC,KT,,"티켓링크 / WIZ APP 시즌 6매, 응원지정석만"
ticket_policy_68cb5df8741161d7,ticket_policy_3f63497036cdb3ea,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 빅또리 9월 16일 수요일 오후 2시 (9/23 NC전) NC vs KT (9/23) 오픈: 9월 16일 수요일 오후 예매처: 티켓링크 / WIZ APP 시즌 10매,CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 빅또리,,9월 16일 수요일,오후,2시,9/23,NC,NC,KT,NC,KT,,티켓링크 / WIZ APP 시즌 10매
ticket_policy_b5fd1ec082d04ff2,ticket_policy_dc8f38d4b557e587,https://yagu.today/calendar/2026/9,LG,LG,ticket_policy,2026-09-05 03:01:02,"[선예매] LG 선예매 9월 16일 수요일 오후 2시 (9/24 롯데전) 롯데 vs LG (9/24) 오픈: 9월 16일 수요일 오후 최대 4매 예매처: 구단 홈페이지 구단 홈페이지만. 불가: 1루 블루 109, 1루 오렌지 205, 1루 레드 203, 1루 네이비 303/308, 3루 오렌지 219~222, 3루 네이비 326~330",CONFIRMED,THIRD_PARTY_API,OK,선예매,LG 선예매,,9월 16일 수요일,오후,2시,9/24,롯데,롯데,LG,LOTTE,LG,4,"구단 홈페이지 구단 홈페이지만. 불가: 1루 블루 109, 1루 오렌지 205, 1루 레드 203, 1루 네이비 303/308, 3루 오렌지 219~222, 3루 네이비 326~330"
ticket_policy_b99331c5122a2c14,ticket_policy_1bbfa27a27b79029,https://yagu.today/calendar/2026/9,롯데,LOTTE,ticket_policy,2026-09-05 03:01:02,[일반] 롯데 일반예매 9월 16일 수요일 오후 2시 (9/30 키움전) 키움 vs 롯데 (9/30) 오픈: 9월 16일 수요일 오후 최대 8매 예매처: 롯데 자이언츠 앱/웹 선예매 포함 합산 최대 8매. 홈개막 시리즈 한해 앱 전용 (추가 공지),CONFIRMED,THIRD_PARTY_API,OK,일반,롯데 일반예매,,9월 16일 수요일,오후,2시,9/30,키움,키움,롯데,KIWOOM,LOTTE,8,롯데 자이언츠 앱/웹 선예매 포함 합산 최대 8매. 홈개막 시리즈 한해 앱 전용 (추가 공지)
ticket_policy_a6886963e8432120,ticket_policy_ea289f9ed49467ac,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[일반] KT 일반예매 9월 16일 수요일 오후 4시 (9/23 NC전) NC vs KT (9/23) 오픈: 9월 16일 수요일 오후 예매처: 티켓링크 / WIZ APP,CONFIRMED,THIRD_PARTY_API,OK,일반,KT 일반예매,,9월 16일 수요일,오후,4시,9/23,NC,NC,KT,NC,KT,,티켓링크 / WIZ APP
ticket_policy_c24efb56ec186779,ticket_policy_58ff7faf697d61cb,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,[일반] SSG 일반예매 (프렌즈) 9월 17일 목요일 오전 11시 (9/22 KT전) KT vs SSG (9/22) 오픈: 9월 17일 목요일 오전 최대 6매 예매처: 쓱닷컴 앱/웹 스타벅스 게이트 이용 가능,CONFIRMED,THIRD_PARTY_API,OK,일반,SSG 일반예매,프렌즈,9월 17일 목요일,오전,11시,9/22,KT,KT,SSG,KT,SSG,6,쓱닷컴 앱/웹 스타벅스 게이트 이용 가능
ticket_policy_3a9ae679b1507d7b,ticket_policy_10596771ef058d4c,https://yagu.today/calendar/2026/9,LG,LG,ticket_policy,2026-09-05 03:01:02,[일반] LG 일반예매 9월 17일 목요일 오전 11시 (9/24 롯데전) 롯데 vs LG (9/24) 오픈: 9월 17일 목요일 오전 예매처: 티켓링크 / 구단 홈페이지,CONFIRMED,THIRD_PARTY_API,OK,일반,LG 일반예매,,9월 17일 목요일,오전,11시,9/24,롯데,롯데,LG,LOTTE,LG,,티켓링크 / 구단 홈페이지
ticket_policy_67813c46cdfde080,ticket_policy_773a4f2a803fbbd2,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 랜디 선예매 9월 17일 목요일 오전 11시 (9/24 삼성전) 삼성 vs SSG (9/24) 오픈: 9월 17일 목요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 랜디 선예매,,9월 17일 목요일,오전,11시,9/24,삼성,삼성,SSG,SAMSUNG,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장"
ticket_policy_cba6536d21ad8b65,ticket_policy_773a4f2a803fbbd2,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 베티 선예매 9월 17일 목요일 오전 11시 (9/24 삼성전) 삼성 vs SSG (9/24) 오픈: 9월 17일 목요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 베티 선예매,,9월 17일 목요일,오전,11시,9/24,삼성,삼성,SSG,SAMSUNG,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_9084305cfad8107a,ticket_policy_282fa65d7fd6b908,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 시즌권 선예매 9월 17일 목요일 오후 1시 (9/24 NC전) NC vs KT (9/24) 오픈: 9월 17일 목요일 오후 최대 2매 예매처: 티켓링크 / WIZ APP,CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 시즌권 선예매,,9월 17일 목요일,오후,1시,9/24,NC,NC,KT,NC,KT,2,티켓링크 / WIZ APP
ticket_policy_fed94f1acbaf1555,ticket_policy_d2d0dffcb3e2e2b5,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,"[선예매] KT 매직회원 9월 17일 목요일 오후 2시 (9/24 NC전) NC vs KT (9/24) 오픈: 9월 17일 목요일 오후 예매처: 티켓링크 / WIZ APP 시즌 6매, 응원지정석만",CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 매직회원,,9월 17일 목요일,오후,2시,9/24,NC,NC,KT,NC,KT,,"티켓링크 / WIZ APP 시즌 6매, 응원지정석만"
ticket_policy_161e14f8c9cff504,ticket_policy_d2d0dffcb3e2e2b5,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 빅또리 9월 17일 목요일 오후 2시 (9/24 NC전) NC vs KT (9/24) 오픈: 9월 17일 목요일 오후 예매처: 티켓링크 / WIZ APP 시즌 10매,CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 빅또리,,9월 17일 목요일,오후,2시,9/24,NC,NC,KT,NC,KT,,티켓링크 / WIZ APP 시즌 10매
ticket_policy_cf5d4f4852822852,ticket_policy_bd3f6ce2ca7f981a,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[일반] KT 일반예매 9월 17일 목요일 오후 4시 (9/24 NC전) NC vs KT (9/24) 오픈: 9월 17일 목요일 오후 예매처: 티켓링크 / WIZ APP,CONFIRMED,THIRD_PARTY_API,OK,일반,KT 일반예매,,9월 17일 목요일,오후,4시,9/24,NC,NC,KT,NC,KT,,티켓링크 / WIZ APP
ticket_policy_104c70c936ae3dd3,ticket_policy_74467330d2587a67,https://yagu.today/calendar/2026/9,NC,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십플러스 9월 17일 목요일 오후 5시 (9/25 한화전) 한화 vs NC (9/25) 오픈: 9월 17일 목요일 오후 최대 4매 예매처: 구단 홈페이지 / 앱,CONFIRMED,THIRD_PARTY_API,OK,선예매,NC 민트멤버십플러스,,9월 17일 목요일,오후,5시,9/25,한화,한화,NC,HANWHA,NC,4,구단 홈페이지 / 앱
ticket_policy_f8836500956327d8,ticket_policy_ecddd91cb4b0aec1,https://yagu.today/calendar/2026/9,두산,DOOSAN,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (베어스클럽) 9월 18일 금요일 오전 10시 (9/25 롯데전) 롯데 vs 두산 (9/25) 오픈: 9월 18일 금요일 오전 최대 2매 예매처: 구단 홈페이지 성인 대상, 구단 홈페이지만 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,두산 선예매,베어스클럽,9월 18일 금요일,오전,10시,9/25,롯데,롯데,두산,LOTTE,DOOSAN,2,"구단 홈페이지 성인 대상, 구단 홈페이지만 가능"
ticket_policy_f4d492aebb6cafed,ticket_policy_ecddd91cb4b0aec1,https://yagu.today/calendar/2026/9,두산,DOOSAN,ticket_policy,2026-09-05 03:01:02,"[선예매] 두산 선예매 (두린이클럽) 9월 18일 금요일 오전 10시 (9/25 롯데전) 롯데 vs 두산 (9/25) 오픈: 9월 18일 금요일 오전 최대 4매 예매처: 구단 홈페이지 어린이 대상, 구단 홈페이지만 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,두산 선예매,두린이클럽,9월 18일 금요일,오전,10시,9/25,롯데,롯데,두산,LOTTE,DOOSAN,4,"구단 홈페이지 어린이 대상, 구단 홈페이지만 가능"
ticket_policy_266d5fe49f75e7de,ticket_policy_cf9c13fb9e77f4ab,https://yagu.today/calendar/2026/9,KIA,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 시즌권 선예매 9월 18일 금요일 오전 10시 (9/26 LG전) LG vs KIA (9/26) 오픈: 9월 18일 금요일 오전 최대 2매 예매처: 타이거즈앱 앱 전용 등급별 조건 오피셜 미확정 (2026 시즌 공지 대기),CONFIRMED,THIRD_PARTY_API,OK,선예매,KIA 시즌권 선예매,,9월 18일 금요일,오전,10시,9/26,LG,LG,KIA,LG,KIA,2,타이거즈앱 앱 전용 등급별 조건 오피셜 미확정 (2026 시즌 공지 대기)
ticket_policy_383bcae6f30da3f6,ticket_policy_a02db0b01fddefeb,https://yagu.today/calendar/2026/9,KIA,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 얼리 멤버십 9월 18일 금요일 오전 10시 30분 (9/26 LG전) LG vs KIA (9/26) 오픈: 9월 18일 금요일 오전 30분 최대 2매 예매처: 타이거즈앱 앱 전용 일반석 한정,CONFIRMED,THIRD_PARTY_API,OK,선예매,KIA 얼리 멤버십,,9월 18일 금요일,오전,10시 30분,9/26,LG,LG,KIA,LG,KIA,2,타이거즈앱 앱 전용 일반석 한정
ticket_policy_9b9a00e5d164ac6b,ticket_policy_7609e6749143bfa1,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 푸리 선예매 9월 18일 금요일 오전 11시 (9/24 삼성전) 삼성 vs SSG (9/24) 오픈: 9월 18일 금요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 푸리 선예매,,9월 18일 금요일,오전,11시,9/24,삼성,삼성,SSG,SAMSUNG,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_ec164312b423e579,ticket_policy_b54cb34242cdc70c,https://yagu.today/calendar/2026/9,NC,NC,ticket_policy,2026-09-05 03:01:02,[일반] NC 일반예매 9월 18일 금요일 오전 11시 (9/25 한화전) 한화 vs NC (9/25) 오픈: 9월 18일 금요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱,CONFIRMED,THIRD_PARTY_API,OK,일반,NC 일반예매,,9월 18일 금요일,오전,11시,9/25,한화,한화,NC,HANWHA,NC,4,구단 홈페이지 / 앱
ticket_policy_ce04867a33680f6f,ticket_policy_b54cb34242cdc70c,https://yagu.today/calendar/2026/9,NC,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십 9월 18일 금요일 오전 11시 (9/25 한화전) 한화 vs NC (9/25) 오픈: 9월 18일 금요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱,CONFIRMED,THIRD_PARTY_API,OK,선예매,NC 민트멤버십,,9월 18일 금요일,오전,11시,9/25,한화,한화,NC,HANWHA,NC,4,구단 홈페이지 / 앱
ticket_policy_a697abcb0bb9bdea,ticket_policy_7609e6749143bfa1,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 랜디 선예매 9월 18일 금요일 오전 11시 (9/25 삼성전) 삼성 vs SSG (9/25) 오픈: 9월 18일 금요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 랜디 선예매,,9월 18일 금요일,오전,11시,9/25,삼성,삼성,SSG,SAMSUNG,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장"
ticket_policy_e144fd5ee3ce396f,ticket_policy_7609e6749143bfa1,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 베티 선예매 9월 18일 금요일 오전 11시 (9/25 삼성전) 삼성 vs SSG (9/25) 오픈: 9월 18일 금요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 베티 선예매,,9월 18일 금요일,오전,11시,9/25,삼성,삼성,SSG,SAMSUNG,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_85e7ab36863d9931,ticket_policy_31ecfbc9a2765aab,https://yagu.today/calendar/2026/9,두산,DOOSAN,ticket_policy,2026-09-05 03:01:02,[일반] 두산 일반예매 9월 18일 금요일 오전 11시 (9/25 롯데전) 롯데 vs 두산 (9/25) 오픈: 9월 18일 금요일 오전 예매처: 놀티켓 / 구단 홈페이지,CONFIRMED,THIRD_PARTY_API,OK,일반,두산 일반예매,,9월 18일 금요일,오전,11시,9/25,롯데,롯데,두산,LOTTE,DOOSAN,,놀티켓 / 구단 홈페이지
ticket_policy_ffbfc8cc3ecfec85,ticket_policy_2d102e79530c989e,https://yagu.today/calendar/2026/9,NC,NC,ticket_policy,2026-09-05 03:01:02,[선예매] NC 민트멤버십플러스 9월 18일 금요일 오후 5시 (9/26 한화전) 한화 vs NC (9/26) 오픈: 9월 18일 금요일 오후 최대 4매 예매처: 구단 홈페이지 / 앱,CONFIRMED,THIRD_PARTY_API,OK,선예매,NC 민트멤버십플러스,,9월 18일 금요일,오후,5시,9/26,한화,한화,NC,HANWHA,NC,4,구단 홈페이지 / 앱
ticket_policy_d6b4b196aaa6d517,ticket_policy_13056c14bbf27084,https://yagu.today/calendar/2026/9,KIA,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 시즌권 선예매 9월 19일 토요일 오전 10시 (9/27 LG전) LG vs KIA (9/27) 오픈: 9월 19일 토요일 오전 최대 2매 예매처: 타이거즈앱 앱 전용 등급별 조건 오피셜 미확정 (2026 시즌 공지 대기),CONFIRMED,THIRD_PARTY_API,OK,선예매,KIA 시즌권 선예매,,9월 19일 토요일,오전,10시,9/27,LG,LG,KIA,LG,KIA,2,타이거즈앱 앱 전용 등급별 조건 오피셜 미확정 (2026 시즌 공지 대기)
ticket_policy_a3a3e87ddb5f9a4a,ticket_policy_7e9f16af6d1a1e4a,https://yagu.today/calendar/2026/9,KIA,KIA,ticket_policy,2026-09-05 03:01:02,[선예매] KIA 얼리 멤버십 9월 19일 토요일 오전 10시 30분 (9/27 LG전) LG vs KIA (9/27) 오픈: 9월 19일 토요일 오전 30분 최대 2매 예매처: 타이거즈앱 앱 전용 일반석 한정,CONFIRMED,THIRD_PARTY_API,OK,선예매,KIA 얼리 멤버십,,9월 19일 토요일,오전,10시 30분,9/27,LG,LG,KIA,LG,KIA,2,타이거즈앱 앱 전용 일반석 한정
ticket_policy_542a888b74aa082e,ticket_policy_ec377585357dd01d,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,[일반] SSG 일반예매 (프렌즈) 9월 19일 토요일 오전 11시 (9/24 삼성전) 삼성 vs SSG (9/24) 오픈: 9월 19일 토요일 오전 최대 6매 예매처: 쓱닷컴 앱/웹 스타벅스 게이트 이용 가능,CONFIRMED,THIRD_PARTY_API,OK,일반,SSG 일반예매,프렌즈,9월 19일 토요일,오전,11시,9/24,삼성,삼성,SSG,SAMSUNG,SSG,6,쓱닷컴 앱/웹 스타벅스 게이트 이용 가능
ticket_policy_bf90e8101aa48742,ticket_policy_ec377585357dd01d,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 푸리 선예매 9월 19일 토요일 오전 11시 (9/25 삼성전) 삼성 vs SSG (9/25) 오픈: 9월 19일 토요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 푸리 선예매,,9월 19일 토요일,오전,11시,9/25,삼성,삼성,SSG,SAMSUNG,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_2bb8cc613f68486e,ticket_policy_96a90fb0f07d7b9c,https://yagu.today/calendar/2026/9,KIA,KIA,ticket_policy,2026-09-05 03:01:02,"[일반] KIA 일반예매 9월 19일 토요일 오전 11시 (9/26 LG전) LG vs KIA (9/26) 오픈: 9월 19일 토요일 오전 최대 8매 예매처: 티켓링크 / 타이거즈앱 앱/티켓링크앱=특별석 포함, PC 티켓링크=일반석만",CONFIRMED,THIRD_PARTY_API,OK,일반,KIA 일반예매,,9월 19일 토요일,오전,11시,9/26,LG,LG,KIA,LG,KIA,8,"티켓링크 / 타이거즈앱 앱/티켓링크앱=특별석 포함, PC 티켓링크=일반석만"
ticket_policy_438cfb827435433c,ticket_policy_744e92dd003d3f43,https://yagu.today/calendar/2026/9,NC,NC,ticket_policy,2026-09-05 03:01:02,[일반] NC 일반예매 9월 19일 토요일 오전 11시 (9/26 한화전) 한화 vs NC (9/26) 오픈: 9월 19일 토요일 오전 최대 4매 예매처: 구단 홈페이지 / 앱,CONFIRMED,THIRD_PARTY_API,OK,일반,NC 일반예매,,9월 19일 토요일,오전,11시,9/26,한화,한화,NC,HANWHA,NC,4,구단 홈페이지 / 앱
